id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at
121,GGM의 유일한 부부 사원 “회사 성장이 곧 가족 행복”,https://n.news.naver.com/mnews/article/020/0003571614?sid=102,https://www.donga.com/news/Society/article/all/20240619/125518008/2,동아일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F20%2F3571614.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:45
122,"주형환 ""임기 내 출산율 반등…6년 뒤엔 '합계출산율 1' 회복""",https://n.news.naver.com/mnews/article/025/0003368008?sid=102,https://www.joongang.co.kr/article/25257651,중앙일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F20%2F3368008.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:45
123,주거·양육·일자리 방점… 재원 마련 등은 과제로,https://n.news.naver.com/mnews/article/005/0001704848?sid=101,https://www.kmib.co.kr/article/view.asp?arcid=1718787606&code=11151100&cp=nv,국민일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F20%2F1704848.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:45
124,“신생아 특례대출 소득기준 완화 검토”,https://n.news.naver.com/mnews/article/022/0003942248?sid=100,http://www.segye.com/newsView/20240616509350?OutUrl=naver,세계일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F17%2F3942248.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:45
125,"고통 속에 숨진 신목·용산초 교사, 순직 인정 여부 곧 통보",https://n.news.naver.com/mnews/article/469/0000807804?sid=102,https://www.hankookilbo.com/News/Read/A2024062008530003327?did=NA,한국일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F20%2F807804.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:47
126,취약층 360만 가구에 전기료 인상 1년 유예 추진,https://n.news.naver.com/mnews/article/023/0003840552?sid=100,https://www.chosun.com/politics/2024/06/16/HVYCWDGS6JBBPPH5QOO3QM2NXY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F16%2F3840552.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:47
127,"[Editor’s Note] 사람이 사람을 낳는 일, 그게 목표 돼버린 한국",https://n.news.naver.com/mnews/article/025/0003367971?sid=101,https://www.joongang.co.kr/article/25257615,중앙일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F20%2F3367971.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:47
128,미국서 가장 영향력 있는 한국계 최초 랍비 “이스라엘과 팔레스타인 사...,https://n.news.naver.com/mnews/article/022/0003942779?sid=103,http://www.segye.com/newsView/20240618513553?OutUrl=naver,세계일보,2024.06.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F18%2F3942779.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:47
129,[view] 저출생대책 60개로 집중…이민정책·등록금면제 파격은 없어,https://n.news.naver.com/mnews/article/025/0003367944?sid=102,https://www.joongang.co.kr/article/25257591,중앙일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F20%2F3367944.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:47
130,“지금이 거꾸로 가는 인구시계 되돌릴 마지막 골든타임”,https://n.news.naver.com/mnews/article/005/0001704061?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=0020210927&code=61122022&cp=nv,국민일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F17%2F1704061.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:47
131,“로켓배송 중단” 쿠팡 엄포에 “안 써” 뿔난 시민들,https://n.news.naver.com/mnews/article/032/0003302523?sid=101,https://www.khan.co.kr/article/202406161504001,경향신문,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F16%2F3302523.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:47
132,젠더 문제 외면한 ‘인구 국가비상사태’ [플랫],https://n.news.naver.com/mnews/article/032/0003303457?sid=110,https://www.khan.co.kr/article/202406201013001,경향신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F20%2F3303457.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:48
133,“GGM 상생일자리 부부…회사 복지혜택에 만족해요”,https://n.news.naver.com/mnews/article/081/0003458761?sid=102,https://www.seoul.co.kr/news/society/2024/06/19/20240619500007?wlog_tag3=naver,서울신문,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F19%2F3458761.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:48
134,"최지우 ""딸 생긴 후 삶에 집착…오래 살고파"" ('슈돌')",,https://www.hankookilbo.com/News/Read/A2024061708110001223?did=NA,한국일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F17%2F807122.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:48
135,"朴 2회, 文 0회…윤석열은 매달 인구비상대책 회의 챙긴다는데 [VIEW]",https://n.news.naver.com/mnews/article/025/0003367903?sid=102,https://www.joongang.co.kr/article/25257547,중앙일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F19%2F3367903.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
136,여성 경력 단절 해소 위해 전국 최초 ‘일자리 편의점’ 운영,https://n.news.naver.com/mnews/article/005/0001703692?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=0020207263&code=61122022&cp=nv,국민일보,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F16%2F1703692.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
137,저출산 대응 ‘거주자 아이 낳도록’에 방점뒀지만… 재원 마련은 난제,https://n.news.naver.com/mnews/article/005/0001704775?sid=101,https://www.kmib.co.kr/article/view.asp?arcid=0020220756&code=61141111&cp=nv,국민일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F19%2F1704775.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
138,"""인구 국가비상사태"" 저출생 대책 살펴보니 [영상]",https://n.news.naver.com/mnews/article/469/0000807884?sid=102,https://www.hankookilbo.com/News/Read/A2024062015010004229?did=NA,한국일보,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F20%2F807884.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
139,"경북도, 완전 돌봄·경력 단절 해소 위해 ‘일자리 편의점’ 운영",https://n.news.naver.com/mnews/article/005/0001703876?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=1718519343&code=11131421&cp=nv,국민일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F17%2F1703876.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
140,“아동수당 18세까지 확대하고 취업 여성 맞춤 보육정책 펴야”[인구 대...,https://n.news.naver.com/mnews/article/081/0003458970?sid=102,https://www.seoul.co.kr/news/2024/06/20/20240620004007?wlog_tag3=naver,서울신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F20%2F3458970.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
141,"시간제 임금 차별 금지, 근로시간 변경 권리… 워라밸 만들었다",https://n.news.naver.com/mnews/article/005/0001704555?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=1718698525&code=11131800&cp=nv,국민일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F19%2F1704555.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
142,고용부 ‘여성 다수 사업장’ 콕 집어 '일·가정 양립' 현장 점검,https://n.news.naver.com/mnews/article/469/0000807224?sid=102,https://www.hankookilbo.com/News/Read/A2024061715210001534?did=NA,한국일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F17%2F807224.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
143,MZ세대 여성들이 결혼·출산 피하는 이유 [왜냐면],https://n.news.naver.com/mnews/article/028/0002694462?sid=110,https://www.hani.co.kr/arti/opinion/because/1145596.html,한겨레,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F19%2F2694462.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:50
144,"‘일감 몰아주기’ 제재 급감…공정위, 상위 20위 그룹 내 적발 ‘0건’",https://n.news.naver.com/mnews/article/032/0003303149?sid=101,https://www.khan.co.kr/article/202406190600055,경향신문,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F19%2F3303149.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:50
145,"남녀 임금 불평등 등…독일도 고민 있다 [심층기획-출생률, 유연 근무에...",https://n.news.naver.com/mnews/article/022/0003942596?sid=104,http://www.segye.com/newsView/20240617516289?OutUrl=naver,세계일보,2024.06.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F18%2F3942596.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:52
146,당정 “신생아 특례대출 소득기준 ‘1억3천만원’ 완화 검토”,https://n.news.naver.com/mnews/article/028/0002693930?sid=100,https://www.hani.co.kr/arti/politics/politics_general/1145043.html,한겨레,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F16%2F2693930.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:52
147,윤석열 정부 주요그룹 일감 몰아주기 제재 ‘지지부진’,https://n.news.naver.com/mnews/article/032/0003303018?sid=101,https://www.khan.co.kr/article/202406181553001,경향신문,2024.06.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F18%2F3303018.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:52
148,"[사설] ‘비상사태 선언’ 무색한 저출생 대책, 청년 삶의 질 높여야",https://n.news.naver.com/mnews/article/028/0002694472?sid=110,https://www.hani.co.kr/arti/opinion/editorial/1145606.html,한겨레,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F19%2F2694472.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:53
149,[사설] ‘인구 국가비상사태’ 선언에 못 미치는 저출생 찔끔 대책들,https://n.news.naver.com/mnews/article/032/0003303325?sid=110,https://www.khan.co.kr/article/202406191815001,경향신문,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F19%2F3303325.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:53
150,출산지원금 전액 비과세…저출생 해소 실효성은 ‘글쎄’[그러니까],https://n.news.naver.com/mnews/article/081/0003457944?sid=101,https://www.seoul.co.kr/news/economy/policy/2024/06/14/20240614500175?wlog_tag3=naver,서울신문,2024.06.15.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F15%2F3457944.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:53
151,당정대 “130만 가구에 에너지 바우처 5만3000원”,https://n.news.naver.com/mnews/article/020/0003570815?sid=100,https://www.donga.com/news/Politics/article/all/20240617/125459110/2,동아일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F17%2F3570815.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:53
152,"[사설] ‘저출생 전쟁’에 정부와 여야, 지자체 손 맞잡길",https://n.news.naver.com/mnews/article/081/0003459036?sid=110,https://www.seoul.co.kr/news/editOpinion/editorial/2024/06/20/20240620027004?wlog_tag3=naver,서울신문,2024.06.20.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F081%2F2017%2F01%2F05%2Flogo_081_18_20170105111205.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:26:53
153,물건 사 듯 단기 직업 쇼핑…구미에 ‘일자리편의점’ 생긴다,https://n.news.naver.com/mnews/article/025/0003367406?sid=102,https://www.joongang.co.kr/article/25257019,중앙일보,2024.06.18.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F025%2F2021%2F08%2F24%2Flogo_025_18_20210824110557.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:26:53
154,쿠팡 ‘로켓배송 중단’ 엄포…고객 “탈퇴 인증”,https://n.news.naver.com/mnews/article/032/0003302622?sid=102,https://www.khan.co.kr/article/202406162101015,경향신문,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F032%2F2018%2F10%2F11%2Flogo_032_18_20181011174611.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:26:53
155,당정 “취약계층 에너지 바우처 1만원 인상”,https://n.news.naver.com/mnews/article/032/0003302607?sid=100,https://www.khan.co.kr/article/202406162050015,경향신문,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F16%2F3302607.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:26:55
156,“현금성 지출 1%P 늘면 합계출산율 0.06명 증가”,https://n.news.naver.com/mnews/article/021/0002643913?sid=101,https://www.munhwa.com/news/view.html?no=2024061901070607080001,문화일보,2024.06.19.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fmimgnews.pstatic.net%2Fimage%2Fupload%2Foffice_logo%2F021%2F2022%2F08%2F04%2Flogo_021_18_20220804125306.png&type=f54_54&expire=24&refresh=true,2025-06-09 19:26:55
157,"“저출생 반전 대책, 반전 뜻을 모르는 것 아니냐” 냉소 이어진 ‘인구...",https://n.news.naver.com/mnews/article/032/0003303750?sid=102,https://www.khan.co.kr/article/202406211045001,경향신문,2024.06.21.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F21%2F3303750.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:26:55
158,"日서 성공한 '경력여성 일자리 편의점', 경북도 전국 첫 도입",https://n.news.naver.com/mnews/article/469/0000807055?sid=102,https://www.hankookilbo.com/News/Read/A2024061615480003566?did=NA,한국일보,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F06%2F16%2F807055.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:34
159,“에너지 취약계층 130만 가구 바우처 5만3000원 지원”,https://n.news.naver.com/mnews/article/005/0001703847?sid=100,https://www.kmib.co.kr/article/view.asp?arcid=1718529659&code=11121100&cp=nv,국민일보,2024.06.17.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F17%2F1703847.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:34
160,"당정 “부안 지진 피해 복구 우선 지원, 에너지 취약 계층 360만 가구 전...",https://n.news.naver.com/mnews/article/032/0003302553?sid=100,https://www.khan.co.kr/article/202406161719001,경향신문,2024.06.16.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F06%2F16%2F3302553.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:34
161,"[단독] 신세계백화점, 대기업 최초로 ‘입양 휴직’ 제도 도입한다",https://n.news.naver.com/mnews/article/023/0003842796?sid=101,https://www.chosun.com/economy/industry-company/2024/06/27/IILWHANFNNCHLJFRQCU7CN2FEY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.27.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F27%2F3842796.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:40
162,"다자녀 직원, 희망 근무지서 6년까지 일해… 男육아휴직 3배 늘어",https://n.news.naver.com/mnews/article/023/0003842913?sid=103,https://www.chosun.com/culture-life/culture_general/2024/06/28/H4PRSIBVHZH53LRUCO6AIFKGEM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.28.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F28%2F3842913.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:40
163,"육아휴직 최대 2년, 셋째 낳으면 2000만원… 호반그룹 파격 출산 지원",https://n.news.naver.com/mnews/article/081/0003460063?sid=101,https://www.seoul.co.kr/news/economy/industry/2024/06/25/20240625020003?wlog_tag3=naver,서울신문,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F25%2F3460063.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:40
164,“우리는 눈치보는데”… 육아휴직 아빠 70%는 대기업맨,https://n.news.naver.com/mnews/article/005/0001705565?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=0020232777&code=61121111&cp=nv,국민일보,2024.06.23.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F23%2F1705565.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:40
165,“둘째 가지려다 포기…저출산 정책 관심 있기는 하나” [미드나잇 이슈...,https://n.news.naver.com/mnews/article/022/0003945436?sid=102,http://www.segye.com/newsView/20240626515876?OutUrl=naver,세계일보,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F26%2F3945436.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:40
166,"野 양부남 “선관위 직원들 선거철에 휴직, 경력채용 비리 원인”",https://n.news.naver.com/mnews/article/022/0003945259?sid=100,http://www.segye.com/newsView/20240626509311?OutUrl=naver,세계일보,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F26%2F3945259.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:40
167,초6 부모도 육아기 근로시간 단축 쓴다…'기간만료 폐기' 돌봄법안 재추...,https://n.news.naver.com/mnews/article/025/0003369089?sid=102,https://www.joongang.co.kr/article/25258849,중앙일보,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F06%2F25%2F3369089.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:40
168,육아휴직급여 인상분 ‘1조+α’… “노노갈등 심화 우려”,https://n.news.naver.com/mnews/article/022/0003944771?sid=102,http://www.segye.com/newsView/20240624515109?OutUrl=naver,세계일보,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F25%2F3944771.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:40
169,‘5세→초2’ 공무원 육아시간제 기준 확대,https://n.news.naver.com/mnews/article/081/0003460341?sid=100,https://www.seoul.co.kr/news/publicnews/Public_IN/2024/06/26/20240626012002?wlog_tag3=naver,서울신문,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F26%2F3460341.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:40
170,공기업 (한국관광공사 산하 GKL) 육아휴직 남성 부당 인사 논란,https://n.news.naver.com/mnews/article/020/0003572401?sid=102,https://www.donga.com/news/Society/article/all/20240624/125596524/1,동아일보,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F24%2F3572401.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:40
171,합계출산율 1.0명은 실현 가능할까?[이미지의 포에버 육아],https://n.news.naver.com/mnews/article/020/0003572106?sid=102,https://www.donga.com/news/Society/article/all/20240621/125550458/1,동아일보,2024.06.22.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F22%2F3572106.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:42
172,[데스크 시각] 국가비상사태,https://n.news.naver.com/mnews/article/081/0003460695?sid=110,https://www.seoul.co.kr/news/editOpinion/column/journalist-viewpoint/2024/06/27/20240627026001?wlog_tag3=naver,서울신문,2024.06.27.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F27%2F3460695.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:42
173,[한승주 칼럼] 낳을 결심 vs 낳지 않을 결심,https://n.news.naver.com/mnews/article/005/0001706262?sid=110,https://www.kmib.co.kr/article/view.asp?arcid=1719297914&code=11171450&cp=nv,국민일보,2024.06.26.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F06%2F26%2F1706262.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:42
174,실업급여·고용장려금 2억원 부정 수급한 법인대표 집행유예,https://n.news.naver.com/mnews/article/022/0003944226?sid=102,http://www.segye.com/newsView/20240623504834?OutUrl=naver,세계일보,2024.06.23.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F23%2F3944226.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:42
175,주형환 “저출생 예산 재구조화… 양육지원 넘어 구조적 대응 집중” [...,https://n.news.naver.com/mnews/article/022/0003944670?sid=102,http://www.segye.com/newsView/20240624515603?OutUrl=naver,세계일보,2024.06.24.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F24%2F3944670.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:42
176,[광화문에서/이새샘]‘다 넣어봤다’식 저출생 대책… 목표 명확해야 성...,https://n.news.naver.com/mnews/article/020/0003572640?sid=110,https://www.donga.com/news/Opinion/article/all/20240625/125619999/2,동아일보,2024.06.25.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F06%2F25%2F3572640.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:42
177,"독일·네덜란드서 전문가들이 얻은 시사점은 [심층기획-출생률, 유연 근...",https://n.news.naver.com/mnews/article/022/0003944117?sid=102,http://www.segye.com/newsView/20240621512656?OutUrl=naver,세계일보,2024.06.22.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F06%2F22%2F3944117.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:42
178,"“출산 약속하면 1억 대출… 1명땐 50%, 2명은 전액 탕감을”",https://n.news.naver.com/mnews/article/023/0003842955?sid=102,https://www.chosun.com/national/welfare-medical/2024/06/28/P3ANS3MI7NAA3DXXGQY7ONM4BA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.06.28.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F06%2F28%2F3842955.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:42
179,2살 이하 자녀 둔 충남 공무원 ‘주 4일 출근’,https://n.news.naver.com/mnews/article/028/0002695604?sid=102,https://www.hani.co.kr/arti/area/chungcheong/1146726.html,한겨레,2024.06.27.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F06%2F27%2F2695604.jpg&type=f200_200&expire=2&refresh=true,2025-06-09 19:27:43
180,"정인화 광양시장, ‘평생 살고 싶은 도시 광양 만들기’ 주력",https://n.news.naver.com/mnews/article/081/0003461165?sid=100,https://www.seoul.co.kr/news/publicnews/2024/06/28/20240628500185?wlog_tag3=naver,서울신문,2024.06.28.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F06%2F28%2F3461165.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-09 19:27:45
